gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,neg_log10_padj
DUSP4,13.456522240752392,0.29606808667479734,0.18993046468297373,1.5588235787712381,0.11903814188220795,0.2029448649852335,0.6926219329487703
SYNJ1,2.654841319236559,-0.22460147945715594,0.14411549531246923,-1.5584825141125742,0.11911890990008778,0.20306091357168482,0.6923736642552549
FUT5,23.451636145323466,-0.18186244416757652,0.11671631744198806,-1.558157832198298,0.1191958381947907,0.20317039257378777,0.6921395802399198
NAPA,46.38497651326107,0.13237193023920785,0.0850086029760379,1.557159223949612,0.11943268681881268,0.20355240484255116,0.6913237623404389
AK128559,0.8397327251495881,-0.38830181242959183,0.24939993449203945,-1.556944324065113,0.11948370468061416,0.20361765297271878,0.6911845728171183
AK128593,4.150812143905336,0.20456065454519654,0.13142553918021496,1.5564756730021578,0.11959502303345412,0.20376392310121805,0.6908727064189543
MCM5,13.61334027641353,0.18344089437783873,0.11785564018709573,1.556488039830987,0.11959208450609844,0.20376392310121805,0.6908727064189543
INTS9,7.430026999536137,-0.14425879359194552,0.09268971285978934,-1.5563625038968902,0.11962191618501891,0.2037880289578577,0.6908213311747456
IMMP1L,3.332562351020983,0.21376693598975924,0.1373661180773454,1.5561838609241003,0.11966437798249284,0.20383864961543202,0.6907134664371146
NIPSNAP3B,3.314302461244604,-0.2023856999207558,0.13005933484104973,-1.5561028369712853,0.11968364052507431,0.20384974563228997,0.6906898261326573
XRRA1,3.873282887839949,0.2002177210529859,0.12867320092785745,1.5560172561902847,0.11970398904036263,0.20386268875869618,0.6906622521471492
ADAMTS17,0.6790458635104688,0.5286100427070308,0.33975803621174566,1.5558426479060172,0.11974551400196128,0.2039116899777807,0.6905578760005981
ENTPD4,8.547535939078596,-0.1472333286299379,0.09463834149164421,-1.5557471349277332,0.11976823346392351,0.20392866074839067,0.6905217328773359
SLC5A3,3.332715325288406,0.22028252248995742,0.14159947641920756,1.555673283973222,0.11978580254242716,0.20393685931147892,0.6905042732464814
ERI1,5.040536868041325,0.2469806986644361,0.1587713455619681,1.5555747656496375,0.11980924310937849,0.2039468455321212,0.6904830075745786
MINK1,27.343059256991513,-0.13328633492484052,0.08568908941513417,-1.5554644801873672,0.11983548770574876,0.2039468455321212,0.6904830075745786
KIF7,1.7687983442834283,-0.2856689458933966,0.18365014753837208,-1.5555062150642083,0.11982555554086827,0.2039468455321212,0.6904830075745786
POLR3H,17.022612287650396,-0.1301880543987231,0.08369884868568521,-1.5554342316896028,0.11984268671793688,0.2039468455321212,0.6904830075745786
ZNF563,0.8436863954892315,-0.3881556746760346,0.24956366223696538,-1.5553373083116304,0.11986575634599406,0.2039643975707614,0.690445633005178
SEC63,15.693346338534061,0.12176085390694677,0.07829533785153664,1.555148202282865,0.1199107772309408,0.20401929430971946,0.6903287589662283
DBN1,19.67204575759178,-0.2094278351801037,0.13469051127625312,-1.554881878431382,0.11997420398867596,0.2041054922628927,0.6901453087215838
H2AFY,40.57324022677491,0.11893109548428991,0.0764986623926464,1.5546820266457682,0.12002181724466503,0.20416477210023337,0.6900191917413708
SYTL4,1.6051228642511426,-0.2881008123379734,0.18532479930233434,-1.5545723692810953,0.12004794861245205,0.2041875011502083,0.6899708457340638
IGF2R,21.323948552276505,0.16096699363581973,0.10355909039471647,1.5543492417931877,0.12010113368443115,0.20425623565348372,0.6898246761979399
CLTC,58.93203407652822,0.11851966712285152,0.07626253855636882,1.5541007336813042,0.12016039024395454,0.20433528022980252,0.6896566422451366
NOSIP,21.365947840871307,0.15377109739444483,0.09895274648523542,1.5539851379202374,0.12018796175997531,0.20436043263951564,0.6896031865693621
PDCD11,9.346729694192028,0.14863930691504704,0.09565530517120886,1.553905522009518,0.12020695436244695,0.20437099417921603,0.6895807424013225
NDUFB6,39.0459094116538,0.1552054765542437,0.09992440780285128,1.553228885383647,0.12036846282374661,0.204602075109143,0.6890899659128126
CDAN1,3.3384649809683857,0.21210452855199272,0.13655568084872052,1.5532457326837026,0.12036443942909021,0.204602075109143,0.6890899659128126
C22orf32,23.669045380940958,-0.15792850174853773,0.10170741176730347,-1.5527727921133474,0.12047742493141761,0.20476552132795148,0.6887431685829497
EPHB1,1.551714818895729,-0.4877905334468078,0.31420862491301754,-1.5524415778906229,0.12055660142708843,0.20487831404178383,0.6885040083650985
CLASRP,9.596215298445644,0.15331983027334797,0.09877925662525135,1.5521460224691972,0.12062728809638708,0.20497665639332938,0.688295595416548
ZNF439,1.3983048752279745,-0.31735436350615387,0.20449098406314367,-1.5519234990240924,0.12068052943670841,0.20504533691350202,0.6881501028737522
THAP3,11.287689799600969,0.14639818143675426,0.0943388719178719,1.5518330722059446,0.12070217036663174,0.20506031705933292,0.6881183754658887
TCF7L2,14.151385691225551,0.1401867280635339,0.0903674792674337,1.5512962096537517,0.12083071476452574,0.20525689249811607,0.6877022504149078
DRAM1,10.852644871269563,0.22247244965317278,0.14344050543039083,1.550973687562296,0.12090798976341005,0.20532272263348839,0.6875629855136488
ZNF785,4.133355275466098,-0.18746935292554642,0.12086576559756702,-1.5510541963531823,0.12088869655948473,0.20532272263348839,0.6875629855136488
BPIFA2,0.5325151663866489,1.337418031522226,0.8622986835255313,1.550991619347204,0.12090369236472334,0.20532272263348839,0.6875629855136488
ELF2,6.087364505840629,-0.1506695685165664,0.0971513476898116,-1.5508747135204932,0.1209317112992735,0.20534119822399738,0.6875239080753551
MYEF2,1.6996544201619346,-0.4156695232056511,0.268061343142894,-1.5506507515485828,0.12098540267529782,0.2054105530662574,0.6873772480770548
C20orf196,4.006412306542669,0.2146860011016228,0.13848946322096317,1.5501973659836221,0.12109415186061767,0.20557336110534838,0.6870331633854296
AX747836,0.8513052973845165,0.4367737766275497,0.2818410659369377,1.5497165935544623,0.12120955359452942,0.2057474269614146,0.6866655872867579
BC065231,9.224767875369732,-0.24266032612613916,0.15661298234487944,-1.5494266343244378,0.12127919524995981,0.2058065745059052,0.6865407557833553
IFT80,3.604664921865652,0.2035832954427584,0.131394012544598,1.549410749395128,0.12128301135516853,0.2058065745059052,0.6865407557833553
SEPTIN8,11.653386929212052,-0.11280355819419201,0.07280047477859188,-1.549489320464757,0.12126413680423695,0.2058065745059052,0.6865407557833553
KCNMB3,1.1303697243842774,0.38172310978562535,0.24638543151171574,1.5492925350477722,0.1213114134490928,0.20583292668198153,0.6864851507957936
SPP1,108.84049401384343,0.4736184686482703,0.3057298270232257,1.549140537773864,0.12134793984943675,0.20587305657214786,0.6864004875136326
MMP7,61.74983730420895,0.6054568241859438,0.39086060140459766,1.549035185460424,0.12137326206626928,0.20589417148733777,0.6863559473436726
ZNF283,1.3849521276194423,0.3893589213457954,0.2513677531586628,1.5489612985482388,0.12139102380406057,0.20590245790038492,0.6863384690876364
ZXDB,4.1940618209359135,0.1921916439722292,0.12408209834455981,1.5489071069586369,0.12140405225875735,0.20590271485124417,0.6863379271209605
SNORA41,0.9394065187757683,0.45104664996868404,0.2912158374463952,1.5488396988426474,0.12142025968689973,0.20590836275252167,0.6863260146081958
ZNF287,0.7545152193376315,-0.41243522053324577,0.2663062964417575,-1.548725005919818,0.12144784003741313,0.20593329397648313,0.6862734337542201
DNAJC22,6.993427123544332,0.2213555544908024,0.14293609100349022,1.5486330494752185,0.12146995645741412,0.20594895597010413,0.6862404052981049
RABGAP1,9.329929340263025,-0.16028845684724655,0.10351229773071667,-1.5484967521852417,0.12150274307652172,0.20596086735859032,0.6862152879059
TRPM2,2.774893136368577,0.2641012097758194,0.1705515097463108,1.5485128813498068,0.12149886280876575,0.20596086735859032,0.6862152879059
CD300E,0.85493808553635,-0.6122633093164901,0.39541001594001296,-1.5484264045789258,0.12151966805886227,0.20596772230879878,0.6862008336188017
NCOA3,10.30744331998389,0.1600764856364553,0.1033970913120162,1.5481720385479756,0.12158088155606839,0.20604963392491082,0.6860281527216905
SNORD96A,3.3969347659126545,0.24693033688290036,0.15952621419091106,1.5478981817207136,0.12164681249024184,0.20613952222540982,0.6858387348637448
KAT7,11.489065090746173,0.12350271415297108,0.07981122640314478,1.547435363655867,0.12175829932037574,0.2063065811309535,0.6854869179150203
NKAP,5.461656335722938,0.1673778340352343,0.10819428861943986,1.5470117338999776,0.12186041621260228,0.20645772994697079,0.6851688521427872
SEMA4F,1.6721588380107741,0.30241907734414736,0.19561302230889052,1.5460068750770617,0.12210290743838592,0.20684664582474743,0.6843515171258014
NTM,2.1441844110946793,-0.32491807020106683,0.21017836432867032,-1.5459158759698506,0.1221248858362596,0.2068619623434101,0.6843193598082651
IL28RA,2.2924227251816656,0.31114538074979775,0.2012826366903808,1.5458133193496029,0.1221496593480534,0.20688200963620104,0.684277273739427
MAFIP,0.8487850268810297,-0.3889931515888513,0.25171600567311975,-1.5453651846597338,0.12225795656166799,0.20703147162966531,0.6839636307933771
YEATS2,7.098536486757584,0.1464125952754224,0.0947445221598962,1.5453410069273268,0.1222638015383946,0.20703147162966531,0.6839636307933771
ZKSCAN5,3.4825605633817514,0.21315685782004262,0.1379420549950871,1.5452637546079353,0.1222824787820036,0.20704117277893241,0.6839432809554803
HADHA,54.95654531170913,-0.12887450008857249,0.08340286534047865,-1.5452047068462609,0.12229675622487121,0.20704342319065014,0.6839385604640612
LINC02035,1.901054848501545,-0.2637207209549975,0.17069237360018655,-1.54500588041919,0.12234484100395043,0.2070976543532856,0.6838248200210505
RPLP1,1926.8653757625386,-0.17720608723355663,0.114699083749567,-1.5449651509027473,0.12235469297532764,0.2070976543532856,0.6838248200210505
KATNA1,6.842795805631307,0.1473409473585456,0.09539453965094355,1.544542778839106,0.12245689616063346,0.2072138437704181,0.6835812331340461
DDAH2,36.63801778518274,0.20583953721505302,0.13327080910673905,1.5445208038783071,0.12246221536150413,0.2072138437704181,0.6835812331340461
TMEM51,25.264173235840744,0.14098064621503603,0.09127223983008838,1.5446169227082014,0.1224389504240107,0.2072138437704181,0.6835812331340461
ATP1B1,237.8290219914286,0.24753901143785828,0.16028562915366756,1.5443618541780806,0.12250069568146686,0.2072570229548889,0.6834907443536656
RNMT,7.612258333521788,0.15549659396914095,0.10072142921037608,1.5438283112956668,0.1226299307907909,0.2074537233754493,0.6830787660560239
NDUFB2,24.513455385500674,-0.13460675121557586,0.08720375624582456,-1.5435889118826922,0.12268795288385774,0.20750797192858952,0.6829652141418069
TRAPPC5,42.85521685776088,-0.1642618527817244,0.10641501843396144,-1.5435965261206177,0.12268610712718853,0.20750797192858952,0.6829652141418069
LOC440434,0.9262509867879618,0.41084619878655554,0.2663234032987262,1.5426590141825534,0.12291353122168032,0.2078675160480876,0.6822133735993763
GPBP1,13.581739817003236,-0.10747430493140507,0.0696730922762594,-1.5425510971331777,0.12293973114122193,0.20788983724070842,0.6821667407703121
CCL13,3.151309987062743,-0.4858926346345515,0.31503850593100785,-1.542327764660489,0.12299396527698395,0.20795955427503154,0.6820211220717997
BZW1,21.871242548027986,0.1285064670510178,0.08332685616875332,1.5421974734144155,0.12302561387826576,0.20799107273350279,0.681955305161188
CLDN2,35.06446937850381,0.5876900060714967,0.3811033023458242,1.5420753440184303,0.12305528568723745,0.2080192428521965,0.681896488700809
ZNF749,1.8601551339426177,0.28500273662132547,0.18483867275297952,1.54189993022838,0.12309791292401864,0.20806930524894904,0.6817919829514217
FAM120C,1.4436185905158199,-0.300074257742133,0.19462590710287073,-1.5418001755723452,0.12312215940728283,0.20808829182141977,0.6817523548695696
PAG1,4.72456255866182,-0.23311736797912255,0.15124910435801728,-1.5412809812567043,0.12324841561063245,0.2082796623984372,0.6813531349459065
C12orf65,4.259279055312325,0.18617138477940623,0.12080627276916993,1.5410738243297384,0.12329881965230162,0.208342822174818,0.6812214572588577
PHKA2-AS1,2.138977319138948,0.26616486035446085,0.17273769537435438,1.5408614765736723,0.12335050339562731,0.20840813073711756,0.6810853416806606
TNPO3,16.76828632357795,0.10672271468622767,0.06928256785328621,1.5403977940342115,0.12346341880615004,0.20857686917172097,0.6807338557756554
DCAF16,8.357132894369286,-0.13823878936124043,0.0897761124039978,-1.539817058898226,0.12360495252732949,0.2087939141043734,0.6802821642397354
TSSK6,1.3383136565701714,0.3458832834864609,0.2246525068441302,1.5396368745016669,0.12364889185804552,0.2088151739838051,0.6802379456219204
MUC6,60.092133932407215,-0.800402230255286,0.5198751212490078,-1.539604796498643,0.12365671560054099,0.2088151739838051,0.6802379456219204
D63785,0.3489279003269194,-0.9849679549168033,0.639722798667504,-1.5396793063627243,0.12363854342977952,0.2088151739838051,0.6802379456219204
BX648855,0.7304990691012809,-0.41101397594300665,0.26708692086622843,-1.5388772112463893,0.12383427557230874,0.20909293203814325,0.6796606473770317
YARS2,8.272035611678122,0.15593297743463064,0.10133613611000962,1.5387697165140692,0.12386052545883484,0.2091151728525783,0.6796144547620234
PARP12,15.900215410580536,0.169866254835516,0.1103957849804091,1.538702359566179,0.12387697603346824,0.20912086642474212,0.6796026304009402
SEPTIN10,13.15868325164696,-0.1458442891147296,0.09481896260924152,-1.5381341991239512,0.12401580560991593,0.20933312907236942,0.6791620347537375
CCDC134,3.831991936399377,0.20085264848296916,0.13060814753415637,1.5378263322389027,0.12409108335206237,0.20943808558153654,0.678944340546827
TPBGL,0.8537543303319444,-0.46099608286147165,0.2997891732745785,-1.5377342611343836,0.12411360294395565,0.20945398533760962,0.6789113717856169
RASSF1,7.4858483425423215,-0.13804121781051001,0.08977481861066038,-1.5376385042800655,0.12413702741280064,0.20947140864612518,0.6788752467530558
FLJ10038,1.7624432158213295,-0.27213430086508267,0.17701784034537582,-1.537326974129427,0.12421325917415432,0.2095614319063443,0.6786886427355471
PPIC,20.999401374022053,-0.17436979052285423,0.11342501389746391,-1.5373133714621745,0.12421658859339157,0.2095614319063443,0.6786886427355471
ZNF141,1.8738434600016107,0.29032118287016623,0.18890461834429495,1.5368665171596327,0.12432600036728542,0.20972388921541235,0.6783520971287748
ZNF260,4.552942456394828,0.19626021625368548,0.12775591083603943,1.5362124145125755,0.12448629221444138,0.20997213212119387,0.6778383417856493
NDUFS8,88.2525847796755,0.1929277200150899,0.12559108477850547,1.5361577643456175,0.12449969186464876,0.20997258442313402,0.6778374062709064
TXLNA,14.002199939318936,-0.10530844389090946,0.068585887622782,-1.535424378701624,0.12467961923132166,0.21025386115891515,0.6772560199551957
CHRNB1,2.247288270950398,0.3440128186671752,0.2240643203200478,1.535330650483736,0.12470262893180178,0.21027048788563857,0.6772216776124121
SORT1,21.479565912285008,0.15639919685489517,0.10187384630117365,1.5352242261721039,0.12472875945978297,0.21029237281336247,0.6771764786457696
AK127609,0.6405012507152986,-0.4412629748231354,0.28743590155456916,-1.5351700063791875,0.12474207377221525,0.2102926472975985,0.6771759117830266
AGMAT,10.528836874483956,0.27431531327919406,0.17870183111216167,1.5350447814215225,0.12477282847977808,0.2103223199864697,0.6771146363360563
LAP3,44.73912610219838,-0.14263558837985615,0.0929466101420844,-1.5345969924219278,0.124882851896193,0.2104855910003295,0.6767776288697949
HSF4,3.6053035634031665,0.24236752916003054,0.157970685993243,1.5342563567166982,0.12496659799910335,0.2106045427914906,0.6765322652113177
MBIP,12.825828962008078,0.19887039890716743,0.12965213980580295,1.5338767196981227,0.1250599842535367,0.21073971421794205,0.6762536132270736
MIR4761,11.208098927665958,0.17141051970292026,0.11176760417949515,1.5336333006444383,0.1251198911058186,0.21081844665774913,0.6760913909397311
FOSL1,17.031733198111205,0.3494760110185773,0.2278918608765908,1.5335168604719382,0.12514855562190683,0.21083842736541275,0.6760502318285015
WDR37,2.452916820502185,-0.22998696632296148,0.14997734881343086,-1.5334780094630234,0.12515812086006867,0.21083842736541275,0.6760502318285015
