Gene,Mean_CIN,Mean_GS,Delta_Z,p_value,q_value,neg_log10_q
ASB15,0.92559921875,-0.016714814814814814,0.9423140335648148,0.20025384634747181,0.30798845240940825,0.5114655664504917
SYNJ1,-0.16203593750000003,0.03976851851851853,-0.20180445601851857,0.20027348326663652,0.30799645105555323,0.5114542877069248
SERPINC1,0.4210453125,0.1332814814814815,0.2877638310185185,0.20033178604136154,0.3080639076828923,0.5113591800093665
FAM81B,0.077040625,-0.060179629629629625,0.1372202546296296,0.2003532871723759,0.3080747662574876,0.5113438723546841
PSMD9,-0.15576484374999996,-0.3553296296296296,0.19956478587962964,0.20048478222350846,0.3082547440716743,0.5110902308448162
SNORA25,0.03298906250000006,-0.10470000000000003,0.1376890625000001,0.20052175511813758,0.3082893741763684,0.5110414438628401
SCRN3,0.25138046875,0.059640740740740744,0.19173972800925923,0.20057108784788225,0.3083016551094923,0.5110241437684966
ACOT4P1,0.08116718750000002,0.33082222222222224,-0.24965503472222222,0.20055224792392187,0.3083016551094923,0.5110241437684966
CYP2C9,-0.033415624999999984,0.2919462962962963,-0.3253619212962963,0.20057309458259914,0.3083016551094923,0.5110241437684966
TMEM139,0.137303125,-0.0868111111111111,0.2241142361111111,0.2007248359497751,0.3085126701958398,0.5107269953806772
LOC643339,0.48831562500000003,0.17582962962962967,0.31248599537037036,0.2007949795257071,0.30859824868037466,0.5106065429216311
UNC5D,-0.06303359375,0.22440000000000004,-0.28743359375000005,0.2008237249930635,0.308620195399194,0.5105756581061349
S100A6,-0.13389609375,-0.2941685185185185,0.1602724247685185,0.20088483486725542,0.3086918720752589,0.5104748054363876
TENT5A,-0.16011640624999998,0.040855555555555555,-0.20097196180555554,0.20090305446083379,0.30869763535627576,0.5104666972288031
CASP14,0.052665624999999994,-0.08492222222222222,0.13758784722222223,0.2009454536188169,0.3087405482469724,0.5104063289776745
OXSR1,-0.11809687499999999,-0.30729629629629623,0.18919942129629624,0.20098839095795706,0.3087842817806592,0.5103448149090493
SLTM,0.018991406249999968,-0.19862592592592593,0.21761733217592588,0.20100341381450273,0.30878512627681565,0.5103436271558479
GABBR2,0.17745078125000002,-0.02810740740740739,0.2055581886574074,0.2010345956558046,0.3088107925924538,0.5103075299637574
CRX,0.10906953125000003,-0.08809259259259258,0.19716212384259263,0.2010873195081982,0.30886954367943903,0.5102249135310749
TMEM105,0.22897421875000004,-0.018209259259259265,0.2471834780092593,0.2011698740766011,0.3089741029029072,0.5100779200498956
COPS7A,0.3350375,0.09716296296296294,0.23787453703703704,0.20134813207836313,0.309225626107967,0.5097245224635512
FFAR4,0.32464453125000003,0.0886148148148148,0.23602971643518522,0.20142204144170328,0.3092946058844638,0.5096276540512661
CD274,-0.07550546875000003,-0.4463944444444444,0.3708889756944444,0.20141317753342203,0.3092946058844638,0.5096276540512661
SCARNA5,0.09018515625000004,0.35239444444444457,-0.26220928819444456,0.20145907059469847,0.3093191451564105,0.5095931987214773
FGGY,0.196584375,-0.0400888888888889,0.2366732638888889,0.20146701856543148,0.3093191451564105,0.5095931987214773
SPOPL,-0.08773671875000001,-0.2688518518518518,0.1811151331018518,0.20149502653146936,0.3093398856622939,0.5095640793299815
HEXIM2,0.018743750000000017,-0.1642148148148148,0.18295856481481482,0.201558293885884,0.3093773090150596,0.5095115423849601
ZNF34,0.28122578125,0.49585555555555566,-0.2146297743055557,0.20155706995734993,0.3093773090150596,0.5095115423849601
PTPRVP,0.05518125000000003,0.36119999999999997,-0.30601874999999995,0.2015629058031089,0.3093773090150596,0.5095115423849601
CYLC2,0.06625546874999994,-0.12528333333333339,0.19153880208333332,0.2016333912139605,0.30946323297243705,0.5093909416865241
TAC4,0.07558984375000001,0.32987037037037037,-0.2542805266203704,0.20192285864046927,0.30988520997657976,0.5087991510238283
LEMD1,0.0020750000000000074,-0.16488888888888886,0.16696388888888886,0.201943752159087,0.30989498326362086,0.5087854542820522
LRRC39,0.09076015625000003,-0.12065740740740738,0.2114175636574074,0.2020967449808746,0.3100851531223991,0.5085190272853316
TANGO2,-0.1304140625,0.12742222222222221,-0.2578362847222222,0.20208422286158398,0.3100851531223991,0.5085190272853316
C1orf50,-0.097596875,0.12817592592592592,-0.22577280092592591,0.20221892162257163,0.31025030151140265,0.5082877877674283
TSSK2,0.009823437500000004,0.2149333333333333,-0.2051098958333333,0.20228878802962255,0.3103317078522592,0.5081738485159022
CGA,0.34975703125000007,-0.06409259259259259,0.41384962384259266,0.2023010730166028,0.3103317078522592,0.5081738485159022
FST,0.37015781249999996,-0.13693333333333332,0.5070911458333333,0.20244628682977237,0.31053213958682824,0.5078934443670551
ZNF225,0.5161054687500001,0.0880425925925926,0.42806287615740746,0.20267369035022062,0.31085860414248434,0.5074371074501179
SYNPO2L,0.10287656249999999,-0.04957592592592592,0.1524524884259259,0.2027683538602411,0.31093034591742036,0.5073368899820786
PMPCB,0.31493906250000003,0.004927777777777758,0.3100112847222223,0.2027407938832281,0.31093034591742036,0.5073368899820786
SGPP2,-0.20392499999999997,-0.37793518518518526,0.1740101851851853,0.2027820107374036,0.31093034591742036,0.5073368899820786
RWDD1,-0.06311015625000002,0.18447037037037042,-0.24758052662037044,0.20279333318213752,0.31093034591742036,0.5073368899820786
HAUS1,-0.08132890624999999,-0.37224074074074065,0.29091183449074065,0.2027761310354712,0.31093034591742036,0.5073368899820786
GNLY,-0.26214609375,-0.3236462962962963,0.061500202546296345,0.20294177214451412,0.3111355783776379,0.5070503244438205
GS1-279B7.1,0.22630234375,0.008312962962962946,0.21798938078703706,0.20297378806514227,0.3111623028217152,0.5070130230839653
THAP3P1,0.2686859375,0.007168518518518526,0.2615174189814815,0.20306846644849802,0.31124035428726327,0.5069040989957325
OTOF,0.17930624999999994,-0.056646296296296285,0.23595254629629622,0.203057057098349,0.31124035428726327,0.5069040989957325
BCO1,-0.1587625,0.1307611111111111,-0.28952361111111113,0.20305301353282262,0.31124035428726327,0.5069040989957325
TJP3,-0.12286015624999996,-0.31579814814814816,0.1929379918981482,0.20310231451377503,0.31124751329919487,0.5068941096624786
RNF126P1,0.34704921875,0.12326111111111111,0.2237881076388889,0.2030917744489789,0.31124751329919487,0.5068941096624786
MBD3L4,-0.014264843750000034,-0.13049999999999998,0.11623515624999994,0.20313189225444772,0.3112704820260463,0.5068620617814299
TNKS,0.72395625,0.2582277777777777,0.46572847222222225,0.20321924650643056,0.3113596139471954,0.5067377198903735
MIR-4689/4689,0.08116484374999998,-0.1349666666666667,0.21613151041666667,0.203215734886138,0.3113596139471954,0.5067377198903735
ITLN1,1.82099140625,0.6126759259259259,1.208315480324074,0.20337279455242913,0.3115724954600083,0.5064408873190009
SELENOKP3,0.06092265625000006,0.34147962962962974,-0.2805569733796297,0.20352360956882812,0.3117363924295318,0.5062124947756307
VOPP1,0.98046328125,0.2734777777777777,0.7069855034722223,0.20351974029795494,0.3117363924295318,0.5062124947756307
ZNF155,0.46275703124999995,0.04544814814814816,0.41730888310185177,0.20350405472517694,0.3117363924295318,0.5062124947756307
XPO6,-0.042781250000000014,-0.25949074074074074,0.21670949074074072,0.20355925793213153,0.3117686122025862,0.5061676102292222
IFNA6,-0.054850781249999966,0.31514444444444445,-0.36999522569444443,0.20358699892485912,0.31178871739730596,0.5061396045440576
EIF4E,-0.5253484374999999,-0.6815499999999999,0.15620156249999995,0.20371473659194175,0.3119619512768502,0.5058983718731282
TXNDC16,0.013980468750000002,-0.19488888888888886,0.20886935763888886,0.20379151356919628,0.31205712639049754,0.5057658950676224
KIF3C,0.40440390625,0.21188703703703707,0.19251686921296293,0.20387814516178315,0.312167376706376,0.5056124851836
SPATA16,-0.043809375000000005,-0.15733703703703708,0.11352766203703707,0.20389617566295343,0.312172580392473,0.5056052457553628
PIGF,-0.04919140624999999,-0.2508796296296296,0.20168822337962963,0.20393342364375563,0.31220720389204404,0.5055570802150882
SDCBP,0.044567968750000006,0.27634259259259253,-0.2317746238425925,0.20397055461916905,0.312241643309175,0.5055091760547967
LDHB,0.37332421875,0.002281481481481481,0.3710427372685185,0.20416021860836456,0.3124778303832362,0.5051807894679576
IL15RA,-0.17380703125000002,-0.3521148148148149,0.17830778356481486,0.204168781604983,0.3124778303832362,0.5051807894679576
CNOT6,-0.24827890625,-0.4241814814814815,0.1759025752314815,0.20414229131355335,0.3124778303832362,0.5051807894679576
AKR1B15,-0.11696640624999999,0.15014444444444447,-0.26711085069444446,0.2042381548884951,0.3125615834262996,0.5050644016566961
RAD9B,0.09271484375000003,-0.10734444444444444,0.20005928819444446,0.2043026241034399,0.31263781991442335,0.5049584863723916
DISC2,0.08256562499999998,0.34710555555555556,-0.2645399305555556,0.20448477605240853,0.3128941187031583,0.5046025999690822
WDR89,-0.03347656249999999,-0.28464444444444437,0.2511678819444444,0.20450761264808068,0.312906620470941,0.5045852479641295
SLC12A6,-0.10460234374999997,0.1271425925925926,-0.23174493634259258,0.20453658234738617,0.3129144268709039,0.50457441331278
ASPHD2,-0.5230804687499999,-0.34425,-0.17883046874999992,0.2045420481435025,0.3129144268709039,0.50457441331278
NDUFS7,-0.3091015625000001,-0.1128166666666667,-0.1962848958333334,0.20460885273440604,0.31299418319986755,0.5044637334684834
BAK1,-0.17524062499999998,-0.368461111111111,0.19322048611111103,0.20465561397380275,0.31304326958209644,0.5043956290926587
FAM174A,-0.20066093750000003,-0.01190000000000001,-0.1887609375,0.20473561384864178,0.3131254467647879,0.5042816371404757
RNF126,-0.17082031250000002,-0.3590851851851851,0.1882648726851851,0.20473869146326654,0.3131254467647879,0.5042816371404757
ADAM20,-0.016836718749999993,0.19052777777777774,-0.20736449652777772,0.2048006324564345,0.3131771585540682,0.5042099205466308
CLDN2,0.27118906249999997,0.006127777777777784,0.2650612847222222,0.20480186154892707,0.3131771585540682,0.5042099205466308
ANP32AP1,-0.14153515624999996,0.10062777777777779,-0.24216293402777775,0.20486352844899638,0.31324900590979277,0.5041102985575205
LHX9,-0.062194531250000004,-0.10367962962962964,0.04148509837962963,0.2049043622479441,0.3132889901504864,0.5040548671703449
KRTAP19-3,0.6288351562500001,0.12472407407407399,0.504111082175926,0.20492240879133575,0.3132941305312181,0.5040477414150764
DIRAS2,0.15903046875000004,-0.015862962962962968,0.174893431712963,0.20493977850608694,0.3132982354849072,0.5040420510848637
CYP4Z2P,0.87154765625,-0.00498518518518517,0.8765328414351852,0.20500005113517306,0.3133679222590039,0.5039454619162845
SLC30A5,-0.18904453124999998,-0.3780888888888889,0.18904435763888894,0.2050180087206514,0.3133729199065122,0.5039385357656673
ORAI3,0.157228125,0.35889444444444446,-0.20166631944444446,0.20516962606433564,0.3135822030290566,0.5036485931355573
LOC283683,0.30695937500000003,0.10997222222222225,0.19698715277777779,0.20523928834730115,0.3136662046482572,0.503532270991216
ALKBH5,-0.24069296874999999,-0.03097592592592591,-0.20971704282407408,0.20547854246944694,0.31400936205040114,0.5030574034356494
GCNT7,0.53460859375,0.3050981481481481,0.2295104456018519,0.20553305027231927,0.3140551648900327,0.502994059878771
SNX17,0.09502421875,0.3009796296296297,-0.2059554108796297,0.20553795487975285,0.3140551648900327,0.502994059878771
USP11,0.09151796874999996,0.3092296296296297,-0.21771166087962973,0.20557192594057883,0.31406377808552505,0.502982149194287
CPN1,0.183359375,-0.04385185185185182,0.2272112268518518,0.20557303308949412,0.31406377808552505,0.502982149194287
MINAR1,0.23704687500000002,0.011081481481481515,0.2259653935185185,0.2055883607927871,0.31406470553588095,0.5029808666968926
SCT,1.489975,0.24067407407407404,1.249300925925926,0.2056116740435525,0.3140778310101806,0.502962716927597
SORBS3,-0.02509921875,0.2067833333333334,-0.23188255208333342,0.20567310405729586,0.31414917490423877,0.5028640765974346
CLDN15,-0.07275078125000001,0.15936296296296298,-0.232113744212963,0.2056961832898821,0.3141619350339777,0.5028464367567662
CSN1S2BP,-0.07861796874999998,-0.2061981481481481,0.12758017939814814,0.20575244609987473,0.31420288007593067,0.5027898384069572
SF3B5,-0.07504921875000001,-0.26923703703703705,0.19418781828703705,0.2057521805074361,0.31420288007593067,0.5027898384069572
SATL1,0.21665625000000002,0.006135185185185181,0.21052106481481483,0.2058123083200274,0.3142373890753263,0.5027421423290187
MRPS33,0.05075546874999999,-0.18251851851851855,0.23327398726851856,0.205819230135393,0.3142373890753263,0.5027421423290187
DNAAF4,-0.06663359374999998,-0.2583537037037037,0.1917201099537037,0.20579091733679064,0.3142373890753263,0.5027421423290187
FAM57A,-0.3001640625,-0.49852037037037034,0.19835630787037034,0.20600346108658243,0.3144961604495339,0.5023846523037974
EIF4G2,0.04973437499999999,-0.14047222222222225,0.19020659722222225,0.20611988672657777,0.3146513868997951,0.502170349657476
CFAP74,1.3278429687500002,-0.03323148148148149,1.3610744502314818,0.20614693297691486,0.3146701591945681,0.5021444401551378
HIRA,-0.16395859375,-0.35881666666666673,0.19485807291666674,0.2061811611020942,0.3146773783613406,0.5021344766799313
ELAVL2,0.17532578124999998,-0.014422222222222225,0.1897480034722222,0.20617453885816958,0.3146773783613406,0.5021344766799313
EIF3F,-0.12239140624999999,0.06641666666666665,-0.18880807291666662,0.20628037341188973,0.31480627802165007,0.5019566153124235
TRIM43B,0.05583749999999996,-0.08820740740740736,0.14404490740740733,0.20635494330869153,0.31489755493104454,0.5018307114945383
TMEM54,-0.0882078125,-0.29007962962962963,0.20187181712962965,0.20645267082706462,0.3150241547772439,0.5016561449904566
HEPN1,0.08315859375000001,0.39058888888888893,-0.3074302951388889,0.20668307881261436,0.3153531778922354,0.501202788155336
CSNK1G2,-0.15941796875,-0.35640370370370356,0.19698573495370356,0.20679254195299773,0.3154976317625291,0.501003896376505
OR13C3,0.04011640624999997,-0.08829629629629626,0.12841270254629622,0.20692600037582876,0.3156786712919776,0.5007547600562043
TAFA3,-0.040452343749999994,0.27122037037037044,-0.31167271412037045,0.20696213311970293,0.31571121908400274,0.5007099847859549
TSPAN17,-0.25716406249999996,-0.4362666666666668,0.17910260416666685,0.20704415660948727,0.31581376144015233,0.5005689497320713
ZNF283,0.5848828125000002,-0.1269074074074074,0.7117902199074075,0.20717981541325958,0.3159980956421142,0.5003155346430312
CCDC84,0.225375,-0.03228703703703703,0.25766203703703705,0.20727377707345193,0.3161023396632821,0.5001722896742054
NUDT12,-0.32585,-0.17171851851851852,-0.15413148148148145,0.20727779385466683,0.3161023396632821,0.5001722896742054
JCHAIN,-0.10122500000000001,0.11627592592592594,-0.21750092592592596,0.20734607876692315,0.31616127719356096,0.5000913226738314
CCDC105,0.08134218750000004,-0.08987962962962961,0.17122181712962964,0.2073353133429579,0.31616127719356096,0.5000913226738314
C19orf53,0.11611093750000001,-0.10342222222222221,0.2195331597222222,0.2073954072949522,0.3161912973158358,0.5000500875338625
COL24A1,-0.06606328125000001,0.20073703703703702,-0.26680031828703704,0.20739526968631428,0.3161912973158358,0.5000500875338625
GNPNAT1,-0.40288125,-0.5849777777777777,0.18209652777777768,0.2074340654357976,0.3162276374471413,0.5000001765724809
KRTAP6-3,0.009020312499999905,-0.17368888888888898,0.18270920138888888,0.20754905554727635,0.3163803301015391,0.4997905251551049
LOXL2-AS1,0.02877421874999999,0.28287962962962965,-0.2541054108796297,0.20765001218708345,0.31649069428933785,0.49963905493005323
TECPR1,1.3178218749999995,0.5766018518518519,0.7412200231481476,0.20765112438069608,0.31649069428933785,0.49963905493005323
FBXL21P,0.03994765625000001,0.29334444444444446,-0.25339678819444444,0.20783959115597306,0.3167553166163787,0.49927608691720327
FAM151A,-0.010065624999999995,0.26515,-0.27521562499999996,0.2078914845935965,0.31681177312888437,0.4991986878467324
OR4M1,-0.10036250000000001,0.1964648148148147,-0.2968273148148147,0.20810833692482963,0.31711958919300337,0.49877692979360566
ZNF587,0.36400078125,0.11894074074074074,0.24506004050925928,0.20819664723664127,0.31723150041377957,0.4986236946941578
CGGBP1,-0.07431484375000001,0.12335370370370369,-0.1976685474537037,0.20822059495377945,0.3172453326672059,0.4986047585533152
SCGB3A1,0.043719531250000006,-0.08957037037037037,0.13328990162037038,0.20838256033268748,0.31746943192644156,0.4982980851272098
A1CF,0.43807656249999993,0.15387037037037038,0.28420619212962955,0.20849649206927268,0.3176050378788618,0.4981126173732865
HOXA11,-0.11781171874999999,-0.25440555555555555,0.13659383680555556,0.20850134335745668,0.3176050378788618,0.4981126173732865
